galaxy_num,system_num,name,x,y,economy_id,economy,govtype_id,govtype,techlev,productivity,radius,population,description
3,138,ANENVEZA,199,46,6,Average Agri,7,Corporate State, 9,16192,5831,5,"The world Anenveza is  fabled for its fabulous  lethal A brew  and its pink oceans."
3,139,INBITI,164,54,6,Average Agri,4,Communist, 4,5888,6052,2,"Inbiti is an unremarkable dump."
3,140,ESMAONBE,138,151,7,Poor Agri,2,Multi-gov, 4,3168,5258,2,"Esmaonbe is reasonably notable for its wierd exuberant forests but cursed by a killer disease."
3,141,RIERXE,243,191,7,Poor Agri,3,Dictatorship, 6,5208,6643,3,"The planet Rierxe is most noted for its inhabitants' exceptional loathing of food blenders and its exciting sit coms."
3,142,CEORAT,209,98,2,Poor Ind,1,Feudal, 8,10240,4305,4,"Ceorat is a revolting dump."
3,143,ANISUS,80,145,1,Average Ind,6,Democracy,10,31680,5712,5,"This planet is a tedious little planet."
3,144,SOATQUBE,129,232,0,Rich Ind,4,Communist,11,28800,4737,5,"Soatqube is  well known for the Soatqubian spotted wolf but beset by frequent civil war."
3,145,ONINRIAR,243,58,2,Poor Ind,5,Confederacy,12,29952,6899,6,"Oninriar is mildly well known for its exotic cuisine."
3,146,LAISIS,74,158,6,Average Agri,3,Dictatorship, 6,6720,4170,3,"This planet is a dull place."
3,147,MAEDRA,112,221,7,Poor Agri,0,Anarchy, 1,768,5744,1,"This world is ravaged by occasional solar activity."
3,148,CEENERUS,56,212,4,Mainly Agri,6,Democracy, 7,16800,4152,4,"Ceenerus is most noted for the Ceenerusian deadly lobstoid and the Ceenerusian spotted shrew."
3,149,ARGEVEZA,232,16,0,Rich Ind,7,Corporate State,12,45760,5608,6,"This world is most notable for its fabulous cuisine but beset by occasional civil war."
3,150,RIQURI,132,182,6,Average Agri,5,Confederacy, 5,8064,6532,3,"This planet is  noted for Zero-G hockey."
3,151,ERBIDI,119,254,6,Average Agri,2,Multi-gov, 6,5568,2935,3,"The planet Erbidi is very famous for its hoopy night life but scourged by deadly edible moths."
3,152,TIESCEBI,164,141,7,Poor Agri,0,Anarchy, 1,768,4772,1,"Tiescebi is  famous for its inhabitants' ancient mating traditions but ravaged by dreadful civil war."
3,153,LALERIVE,230,197,7,Poor Agri,1,Feudal, 4,2520,4326,2,"The planet Lalerive is mildly well known for its hoopy night life."
3,154,VEMAED,150,62,6,Average Agri,7,Corporate State, 8,14784,4502,5,"The world Vemaed is most well known for its exotic night life."
3,155,RIERESED,154,24,0,Rich Ind,4,Communist,12,31360,6554,6,"This world is ravaged by dreadful civil war."
3,156,ENBEIS,120,9,1,Average Ind,2,Multi-gov, 8,13824,3448,4,"Enbeis is ravaged by dreadful civil war."
3,157,BEBEAREN,194,29,5,Rich Agri,3,Dictatorship, 7,9240,3778,4,"This planet is beset by deadly earthquakes."
3,158,ERINAIN,82,138,2,Poor Ind,1,Feudal, 9,11520,2898,4,"Erinain is mildly famous for its vast rain forests and its great dense forests."
3,159,USCEQUUS,204,143,7,Poor Agri,6,Democracy, 4,6240,5068,3,"This planet is plagued by deadly earthquakes."
3,160,USMATE,40,250,2,Poor Ind,4,Communist, 8,17920,4904,4,"The world Usmate is mildly fabled for the Usmatian mountain TEToid but beset by frequent solar activity."
3,161,EDCERE,16,28,4,Mainly Agri,5,Confederacy, 7,14688,4880,4,"This planet is a tedious place."
3,162,QUSOXE,76,174,6,Average Agri,3,Dictatorship, 4,4928,2892,2,"Qusoxe is cursed by dreadful civil war."
3,163,ZAREVEES,194,7,7,Poor Agri,0,Anarchy, 3,1536,4034,2,"The world Zarevees is most famous for the Zareveesian spotted cat."
3,164,REREBI,233,214,6,Average Agri,6,Democracy, 6,10560,6633,4,"Rerebi is very fabled for the Rerebian mountain ANUILoid."
3,165,EDXERI,35,6,6,Average Agri,7,Corporate State, 9,16192,4899,5,"The planet Edxeri is reasonably noted for its fabulous goat soup and Zero-G cricket."
3,166,ORATZAA,217,126,6,Average Agri,5,Confederacy, 6,9216,5337,4,"The world Oratzaa is reasonably fabled for its exciting sit coms and its inhabitants' ancient loathing of casinos."
3,167,CEQUAA,239,100,4,Mainly Agri,2,Multi-gov, 8,10080,4335,4,"The planet Cequaa is mildly well known for its exotic night life."
3,168,EDTION,175,207,7,Poor Agri,0,Anarchy, 4,1920,5039,2,"This planet is plagued by deadly earthquakes."
3,169,SOVERE,16,95,7,Poor Agri,1,Feudal, 2,1560,4624,1,"Sovere is mildly well known for Soverian lethal water."
3,170,ATINARUS,12,142,6,Average Agri,7,Corporate State, 6,11968,3084,4,"Atinarus is mildly well known for killer SRECE brew."
3,171,ONENQU,136,202,2,Poor Ind,4,Communist, 8,17920,6792,4,"The world Onenqu is most famous for the Onenquian spotted shrew."
3,172,ANGEMAAR,45,218,2,Poor Ind,2,Multi-gov, 8,12672,5677,4,"The world Angemaar is mildly noted for the Angemaarian deadly OXEZAONoid but ravaged by unpredictable civil war."
3,173,ORREEN,170,235,3,Mainly Ind,3,Dictatorship, 9,15288,5290,4,"This planet is  notable for its great tropical forests and Zero-G cricket."
3,174,ANSOIS,186,50,2,Poor Ind,1,Feudal, 9,11520,5818,4,"The planet Ansois is an unremarkable planet."
3,175,BICEIN,128,157,5,Rich Agri,6,Democracy, 6,12800,4480,4,"Bicein is ravaged by dreadful civil war."
3,176,ESDIRECE,215,172,4,Mainly Agri,4,Communist, 9,15744,5335,5,"Esdirece is a revolting little planet."
3,177,XEVERIVE,133,174,6,Average Agri,5,Confederacy, 6,9216,3461,4,"The world Xeverive is a boring world."
3,178,MAONLE,118,126,6,Average Agri,3,Dictatorship, 6,6720,5750,3,"The world Maonle is a dull place."
3,179,RETETI,140,129,3,Mainly Ind,0,Anarchy, 5,4480,6540,2,"This planet is reasonably noted for its exotic fish meat."
3,180,TIENINVE,226,183,7,Poor Agri,6,Democracy, 6,8160,4834,4,"This planet is beset by a lethal disease."
3,181,LAORBILA,246,236,4,Mainly Agri,7,Corporate State,10,25344,4342,6,"Laorbila is mildly well known for Laorbilaian wolf meat."
3,182,RAERQU,149,70,6,Average Agri,5,Confederacy, 6,9216,3989,4,"The world Raerqu is reasonably famous for its inhabitants' exceptional loathing of sit coms."
3,183,MABIAT,32,90,2,Poor Ind,2,Multi-gov, 7,11136,5664,3,"The world Mabiat is scourged by a evil disease."
3,184,ORDIESAT,66,49,3,Mainly Ind,0,Anarchy, 7,6272,5186,3,"The world Ordiesat is mildly noted for its ancient mountains but ravaged by occasional solar activity."
3,185,USGERIAR,17,41,3,Mainly Ind,1,Feudal, 7,8120,4881,3,"This world is very fabled for its ancient mountains."
3,186,INLAIN,42,30,6,Average Agri,7,Corporate State, 8,14784,5930,5,"The world Inlain is mildly fabled for its inhabitants' eccentric love for poetry but ravaged by unpredictable civil war."
3,187,ATININAR,110,76,4,Mainly Agri,4,Communist, 8,14208,3182,4,"This world is very well known for vicious O water and its great parking meters."
3,188,ZAANES,170,12,4,Mainly Agri,2,Multi-gov, 7,8928,4010,3,"The world Zaanes is reasonably noted for Zero-G cricket and its fabulous cuisine."
3,189,RELEORAR,169,41,1,Average Ind,3,Dictatorship,10,20664,6569,5,"Releorar is  famous for its inhabitants' ancient mating traditions but cursed by vicious killer cats."
3,190,BIARANDI,10,89,3,Mainly Ind,1,Feudal, 8,9240,4362,4,"This planet is most fabled for its inhabitants' ingrained silliness but scourged by deadly edible poets."
3,191,BEISRIA,109,187,3,Mainly Ind,6,Democracy, 9,23520,3693,5,"This planet is reasonably famous for its inhabitants' ancient loathing of casinos."
3,192,ARTIAT,143,254,6,Average Agri,4,Communist, 7,8960,5519,4,"The world Artiat is most well known for its great dense forests."
3,193,ANONDI,82,241,1,Average Ind,5,Confederacy,12,33048,5714,6,"Anondi is most noted for the Anondian deadly goat and its pink oceans."
3,194,VEINMAA,200,13,5,Rich Agri,3,Dictatorship, 5,7000,4552,3,"This planet is beset by a evil disease."
3,195,SOXEORZA,207,75,3,Mainly Ind,0,Anarchy, 8,7168,4815,4,"The world Soxeorza is  notable for the Soxeorzaian tree wolf and its exciting sit coms."
3,196,RIGE,36,121,1,Average Ind,6,Democracy,10,31680,2852,5,"This planet is most notable for Rigian SNOSE   gargle blasters but ravaged by vicious mountain beasts."
3,197,GEUSDI,97,195,3,Mainly Ind,7,Corporate State,10,28952,3681,5,"This planet is reasonably famous for the Geusdian evil talking treeoid."
3,198,ATIUS,185,13,5,Rich Agri,5,Confederacy, 7,12600,6841,4,"This world is most fabled for Atiusian evil brandy but cursed by dreadful solar activity."
3,199,ARBEIS,8,224,0,Rich Ind,2,Multi-gov, 9,16800,2824,4,"This world is a revolting dump."
3,200,QUMAZA,93,179,3,Mainly Ind,0,Anarchy, 6,5376,5469,3,"The planet Qumaza is scourged by deadly edible moths."
3,201,QUUSDI,234,36,6,Average Agri,1,Feudal, 5,3840,5610,3,"This world is a tedious place."
3,202,SOBIONDI,240,237,5,Rich Agri,7,Corporate State, 7,16280,4848,4,"This world is reasonably well known for its great volcanoes but ravaged by a vicious disease."
3,203,ENRIRI,77,159,7,Poor Agri,4,Communist, 4,4608,3405,3,"This world is mildly famous for its hoopy night life and its exotic cuisine."
3,204,DIANED,239,158,6,Average Agri,2,Multi-gov, 6,5568,6383,3,"Dianed is very notable for the Dianedian edible grub."
3,205,RAINLE,192,216,0,Rich Ind,3,Dictatorship,10,22400,4032,5,"Rainle is a revolting little planet."
3,206,ATLAAR,66,1,3,Mainly Ind,1,Feudal, 8,9240,3138,4,"The world Atlaar is very noted for its pink oceans but scourged by dreadful solar activity."
3,207,ATDIA,145,234,2,Poor Ind,6,Democracy,10,28800,3217,5,"The world Atdia is most famous for the Atdiaian spotted leopard."
3,208,MAESGEED,78,239,7,Poor Agri,4,Communist, 5,5376,5710,3,"This world is mildly well known for its exotic cuisine and its inhabitants' ingrained shyness."
3,209,CEISGE,120,227,3,Mainly Ind,5,Confederacy, 8,18648,4216,4,"This planet is  fabled for its wierd tropical forests and Zero-G cricket."
3,210,LELEBI,67,93,5,Rich Agri,3,Dictatorship, 8,10360,3139,4,"The world Lelebi is mildly fabled for the Lelebian edible moth but beset by a evil disease."
3,211,ATAN,137,102,6,Average Agri,0,Anarchy, 3,1920,3209,1,"The planet Atan is a boring planet."
3,212,ESENESCE,173,27,3,Mainly Ind,6,Democracy, 9,23520,5293,5,"The planet Esenesce is an unremarkable planet."
3,213,ALACE,101,137,1,Average Ind,7,Corporate State,12,41976,2917,6,"This planet is reasonably famous for its inhabitants' ancient loathing of casinos."
3,214,ARBITI,69,213,5,Rich Agri,5,Confederacy, 7,12600,5445,4,"The world Arbiti is a dull world."
3,215,BIBIRA,168,247,7,Poor Agri,2,Multi-gov, 2,2016,4520,1,"This planet is very notable for the Bibiraian tree wolf and its pink oceans."
3,216,ANATREAN,1,84,6,Average Agri,0,Anarchy, 3,1920,5633,1,"This world is a revolting dump."
3,217,ANCEISON,155,78,6,Average Agri,1,Feudal, 6,4480,5787,3,"This world is plagued by frequent earthquakes."
3,218,XEONLE,95,253,5,Rich Agri,7,Corporate State,10,21560,3423,6,"This world is very notable for its inhabitants' unusual silliness and its exotic cuisine."
3,219,ZAUSERIS,35,193,1,Average Ind,4,Communist,12,28800,3875,6,"This world is  noted for its exciting  Zauserisian evil brandy ."
3,220,VEGEVE,253,144,0,Rich Ind,2,Multi-gov,10,18720,4605,4,"The planet Vegeve is mildly well known for its hoopy casinos."
3,221,ESAESGE,239,246,6,Average Agri,3,Dictatorship, 7,7616,5359,4,"This planet is beset by deadly earthquakes."
3,222,TEUSUSDI,99,41,3,Mainly Ind,1,Feudal, 9,10360,5987,4,"The world Teususdi is a boring world."
3,223,RILALELA,237,40,0,Rich Ind,6,Democracy,12,40800,6637,6,"This planet is mildly noted for its ancient Rilalelaian  ITXECE tulip plantations but scourged by deadly edible grubs."
3,224,INGECE,21,129,1,Average Ind,4,Communist,10,24192,5909,5,"The world Ingece is beset by dreadful earthquakes."
3,225,RIORDI,245,133,5,Rich Agri,5,Confederacy, 7,12600,6645,4,"The world Riordi is scourged by killer edible talking treeoids."
3,226,INRIERAN,229,109,5,Rich Agri,3,Dictatorship, 6,8120,6117,3,"Inrieran is mildly notable for Inrieranian lethal water."
3,227,ARVEISRI,187,208,2,Poor Ind,0,Anarchy, 9,8960,5563,4,"This world is most fabled for Arveisrian NXEIN juice but beset by deadly edible moths."
3,228,ENREON,126,157,5,Rich Agri,6,Democracy, 8,16000,3454,5,"The planet Enreon is an unremarkable dump."
3,229,REREIS,0,63,7,Poor Agri,7,Corporate State, 5,8184,6400,3,"Rereis is mildly well known for its hoopy casinos."
3,230,CEISIS,58,157,5,Rich Agri,5,Confederacy, 8,14040,4154,4,"The world Ceisis is mildly noted for its ancient mountains but ravaged by occasional solar activity."
3,231,ANQUVEIN,0,157,5,Rich Agri,2,Multi-gov, 4,4800,5632,2,"This planet is most notable for Anquveinian evil juice but cursed by unpredictable solar activity."
3,232,TEONUS,44,22,6,Average Agri,0,Anarchy, 2,1408,5932,1,"This planet is a tedious little planet."
3,233,DIQUDI,37,168,2,Poor Ind,1,Feudal, 8,10240,6181,4,"This world is a tedious little planet."
3,234,ISBEAT,117,77,5,Rich Agri,7,Corporate State, 8,18040,6261,5,"This planet is  fabled for its exciting sit coms."
3,235,CEARLE,241,179,3,Mainly Ind,4,Communist, 8,16128,4337,4,"The world Cearle is beset by dreadful earthquakes."
3,236,ONBEZATI,210,225,1,Average Ind,2,Multi-gov,10,17280,6866,5,"This world is most fabled for its inhabitants' ingrained silliness but scourged by deadly civil war."
3,237,AARAT,55,132,4,Mainly Agri,3,Dictatorship, 9,13440,6711,5,"This planet is a dull world."
3,238,SOGEVE,107,209,3,Mainly Ind,1,Feudal, 9,10360,4715,4,"This world is very notable for the Sogevian tree snake and its hoopy casinos."
3,239,TELABE,129,118,6,Average Agri,6,Democracy, 6,10560,6017,4,"Telabe is reasonably notable for its great tropical forests but cursed by unpredictable earthquakes."
3,240,DICETIAR,228,179,3,Mainly Ind,4,Communist, 7,14336,6372,4,"Dicetiar is an unremarkable dump."
3,241,USARISA,202,215,7,Poor Agri,5,Confederacy, 6,7128,5066,4,"Usarisa is an unremarkable planet."
3,242,TIGEAR,175,61,5,Rich Agri,3,Dictatorship, 8,10360,4783,4,"This planet is  notable for the Tigearian tree grub and its inhabitants' ancient mating traditions."
3,243,RAZARI,101,138,2,Poor Ind,0,Anarchy, 7,6912,3941,3,"The planet Razari is  well known for the Razarian tree wolf but beset by deadly solar activity."
3,244,ANENCEBE,151,254,6,Average Agri,6,Democracy, 8,13120,5783,5,"This world is ravaged by unpredictable civil war."
3,245,MACECEVE,51,229,5,Rich Agri,7,Corporate State,10,21560,5683,6,"The planet Maceceve is cursed by deadly civil war."
3,246,TEBE,150,101,5,Rich Agri,5,Confederacy, 8,14040,2966,4,"This planet is very notable for the Tebian tree snake and its exotic goat meat."
3,247,LEBIED,17,211,3,Mainly Ind,2,Multi-gov, 7,10080,3089,3,"Lebied is mildly notable for its inhabitants' unusual mating traditions."
3,248,ISLAENBI,223,248,2,Poor Ind,0,Anarchy, 9,8960,6367,4,"This planet is beset by a lethal disease."
3,249,RESOISBE,134,50,2,Poor Ind,1,Feudal, 9,11520,6534,4,"This world is very well known for Resoisbian shrew cutlet and its inhabitants' wierd shyness."
3,250,EDESLA,51,221,5,Rich Agri,7,Corporate State,10,21560,4915,6,"The planet Edesla is cursed by killer mountain  oids."
3,251,TIZABEA,183,117,5,Rich Agri,4,Communist, 8,12160,4791,4,"Tizabea is  famous for its inhabitants' ancient mating traditions but ravaged by dreadful civil war."
3,252,USMAXE,111,147,3,Mainly Ind,2,Multi-gov, 9,12768,4975,4,"This world is plagued by frequent earthquakes."
3,253,ZAISEDAN,150,130,2,Poor Ind,3,Dictatorship,10,18816,3990,5,"The planet Zaisedan is an unremarkable dump."
3,254,ENBIRARE,91,248,2,Poor Ind,1,Feudal,10,12800,3419,5,"The world Enbirare is mildly noted for the Enbirarian deadly S  oid but cursed by unpredictable earthquakes."
3,255,ESDICETE,78,212,4,Mainly Agri,6,Democracy, 9,20640,5198,5,"This world is  fabled for its unusual tropical forests."
4,0,ISREMA,16,210,2,Poor Ind,0,Anarchy, 6,5888,6160,2,"This world is a tedious place."
4,1,QUBEOR,203,110,6,Average Agri,2,Multi-gov, 6,5568,5579,3,"This planet is beset by a lethal disease."
4,2,LAVEBE,167,185,1,Average Ind,6,Democracy,13,40320,4263,7,"Lavebe is  famous for its inhabitants' ancient loathing of casinos but plagued by occasional solar activity."
4,3,ARRIESEN,64,243,3,Mainly Ind,0,Anarchy, 5,4480,5440,2,"The planet Arriesen is scourged by deadly edible arts graduates."
4,4,QULAXE,210,137,1,Average Ind,4,Communist,11,26496,5586,5,"The world Qulaxe is reasonably noted for its inhabitants' eccentric shyness and its inhabitants' ingrained silliness."
4,5,ESISOR,241,98,2,Poor Ind,6,Democracy,10,28800,5361,5,"The planet Esisor is most well known for its hoopy casinos."
4,6,EDBEDI,193,217,1,Average Ind,2,Multi-gov, 9,15552,5057,4,"This world is reasonably well known for its vast rain forests but beset by a lethal disease."
4,7,TECETEIS,218,205,5,Rich Agri,4,Communist, 7,10880,6106,4,"The planet Teceteis is most famous for the Teceteisian spotted shrew."
4,8,RIEDRA,29,124,6,Average Agri,0,Anarchy, 3,1920,6429,1,"This world is a revolting dump."
4,9,TIVEORSO,75,52,4,Mainly Agri,2,Multi-gov, 8,10080,4683,4,"Tiveorso is ravaged by unpredictable solar activity."
4,10,EDORQU,167,121,1,Average Ind,6,Democracy,13,40320,5031,7,"Edorqu is  famous for Edorquian wolf cutlet but beset by evil spotted cats."
4,11,BIEN,204,186,2,Poor Ind,0,Anarchy, 6,5888,3020,2,"This world is reasonably notable for its wierd tropical forests but scourged by frequent civil war."
4,12,BEONINON,89,146,2,Poor Ind,4,Communist, 9,19968,3673,4,"This world is very well known for vicious CXELOMA water and its hoopy casinos."
4,13,MAVELEGE,127,108,4,Mainly Agri,6,Democracy,10,22560,5759,5,"This world is plagued by frequent earthquakes."
4,14,ANTE,3,65,1,Average Ind,2,Multi-gov,11,19008,5635,5,"This planet is mildly noted for its ancient Antian  AB corn plantations but cursed by vicious vicious shrews."
4,15,ISANLA,252,128,0,Rich Ind,4,Communist,10,26240,6396,5,"The planet Isanla is reasonably fabled for Zero-G cricket and Isanlaian lethal brandy."
4,16,ONZAENVE,110,53,7,Poor Agri,0,Anarchy, 3,1536,6766,2,"This world is mildly famous for its hoopy casinos and its vast oceans."
4,17,DILAOR,182,18,2,Poor Ind,2,Multi-gov, 9,14208,6326,4,"This planet is  notable for the Dilaorian tree snake and Dilaorian shrew steak."
4,18,MAUSRA,252,89,1,Average Ind,6,Democracy,10,31680,5884,5,"Mausra is very fabled for its ancient mountains."
4,19,ISQUINZA,212,104,2,Poor Ind,0,Anarchy, 6,5888,6356,2,"The world Isquinza is reasonably noted for Zero-G hockey and its inhabitants' eccentric shyness."
